## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27020
## Reversed:	none
## [Run]
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2156575536	SMP	1	633.80	644.60	00:00:00:00		Fixation
2156612645	SMP	1	633.10	649.19	00:00:00:01		Fixation
2156645127	SMP	1	637.02	653.90	00:00:00:02		Fixation
2156675519	SMP	1	640.76	657.92	00:00:00:03		Fixation
2156709675	SMP	1	641.72	658.57	00:00:00:04		Fixation
2156743969	SMP	1	643.21	658.46	00:00:00:05		Fixation
2156775524	SMP	1	641.49	656.06	00:00:00:06		Fixation
2156808457	SMP	1	642.39	654.57	00:00:00:06		Fixation
2156842120	SMP	1	637.63	652.44	00:00:00:07		Fixation
2156875587	SMP	1	633.00	649.56	00:00:00:08		Fixation
2156908423	SMP	1	630.10	652.92	00:00:00:09		Fixation
2156941268	SMP	1	628.37	652.90	00:00:00:10		Fixation
2156974810	SMP	1	630.70	651.86	00:00:00:10		Fixation
2157008123	SMP	1	629.59	648.80	00:00:00:11		Fixation
2157041232	SMP	1	632.98	651.37	00:00:00:12		Fixation
2157074533	SMP	1	630.00	651.22	00:00:00:13		Fixation
2157107692	SMP	1	630.27	653.44	00:00:00:14		Fixation
2157141009	SMP	1	633.45	648.73	00:00:00:14		Fixation
2157174261	SMP	1	634.68	648.14	00:00:00:15		Fixation
2157207763	SMP	1	599.40	645.73	00:00:00:16		Blink
2157240910	SMP	1	472.65	627.08	00:00:00:17		Blink
2157275372	SMP	1	497.21	630.67	00:00:00:18		Blink
2157307511	SMP	1	502.03	627.16	00:00:00:18		Blink
2157340550	SMP	1	24406.64	25340.62	00:00:00:19		Blink
2157374422	SMP	1	0.00	0.00	00:00:00:20		Blink
2157440881	SMP	1	688.41	866.47	00:00:00:22		Blink
2157474450	SMP	1	622.05	540.17	00:00:00:22		Blink
2157507102	SMP	1	0.00	0.00	00:00:00:23		Blink
2157540790	SMP	1	0.00	0.00	00:00:01:00		Blink
2157573663	SMP	1	0.00	0.00	00:00:01:01		Blink
2157606968	SMP	1	-156.59	1141.79	00:00:01:02		Blink
2157640584	SMP	1	720.64	701.36	00:00:01:02		Blink
2157673813	SMP	1	687.10	534.84	00:00:01:03		Blink
2157706766	SMP	1	674.44	531.27	00:00:01:04		Blink
2157740595	SMP	1	671.55	537.43	00:00:01:05		Blink
2157773168	SMP	1	666.57	542.01	00:00:01:06		Blink
2157806578	SMP	1	663.19	542.39	00:00:01:07		Blink
2157840255	SMP	1	649.52	544.94	00:00:01:07		Fixation
2157872927	SMP	1	601.23	518.79	00:00:01:08		Fixation
2157906224	SMP	1	590.99	521.93	00:00:01:09		Fixation
2157939672	SMP	1	585.01	528.86	00:00:01:10		Fixation
2157973218	SMP	1	581.32	534.28	00:00:01:11		Fixation
2158006372	SMP	1	576.55	539.49	00:00:01:11		Fixation
2158039440	SMP	1	574.60	548.20	00:00:01:12		Fixation
2158072789	SMP	1	573.72	549.61	00:00:01:13		Fixation
2158106268	SMP	1	575.32	553.19	00:00:01:14		Fixation
2158139771	SMP	1	574.58	555.66	00:00:01:14		Fixation
2158172456	SMP	1	577.55	561.21	00:00:01:14		Fixation
2158205944	SMP	1	578.40	566.88	00:00:01:16		Fixation
2158240503	SMP	1	580.25	573.76	00:00:01:16		Fixation
2158278513	SMP	1	582.03	582.72	00:00:01:18		Saccade
2158306981	SMP	1	583.04	590.59	00:00:01:18		Saccade
2158338915	SMP	1	583.50	595.15	00:00:01:19		Fixation
2158372010	SMP	1	582.79	596.93	00:00:01:20		Fixation
2158405660	SMP	1	584.90	597.65	00:00:01:21		Fixation
2158439190	SMP	1	585.91	593.29	00:00:01:22		Fixation
2158473020	SMP	1	588.97	591.98	00:00:01:22		Blink
2158505607	SMP	1	588.66	592.89	00:00:01:23		Blink
2158538826	SMP	1	588.47	594.30	00:00:02:00		Blink
2158572186	SMP	1	591.21	607.74	00:00:02:01		Blink
2158605870	SMP	1	713.28	267.64	00:00:02:01		Blink
2158638629	SMP	1	543.77	510.79	00:00:02:02		Blink
2158671923	SMP	1	659.73	548.19	00:00:02:04		Blink
2158705279	SMP	1	618.16	604.73	00:00:02:04		Blink
2158738420	SMP	1	626.87	629.19	00:00:02:05		Blink
2158772050	SMP	1	0.00	0.00	00:00:02:06		Blink
2158805297	SMP	1	0.00	0.00	00:00:02:06		Blink
2158838411	SMP	1	219.90	1069.33	00:00:02:07		Blink
2158871405	SMP	1	675.44	633.65	00:00:02:08		Blink
2158905010	SMP	1	639.12	645.72	00:00:02:09		Blink
2158937828	SMP	1	637.60	628.57	00:00:02:09		Blink
2158971255	SMP	1	628.05	655.36	00:00:02:10		Blink
2159004298	SMP	1	0.00	0.00	00:00:02:11		Blink
2159037723	SMP	1	8067.68	6811.54	00:00:02:12		Blink
2159071229	SMP	1	655.58	550.44	00:00:02:13		Blink
2159104783	SMP	1	636.21	623.71	00:00:02:14		Blink
2159138082	SMP	1	627.43	618.03	00:00:02:14		Blink
2159170671	SMP	1	620.43	621.59	00:00:02:15		Blink
2159204433	SMP	1	614.76	628.19	00:00:02:16		Saccade
2159237571	SMP	1	612.75	583.68	00:00:02:17		Saccade
2159270573	SMP	1	612.69	568.84	00:00:02:18		Fixation
2159304003	SMP	1	607.80	575.73	00:00:02:18		Fixation
2159337109	SMP	1	602.43	577.66	00:00:02:19		Fixation
2159371219	SMP	1	595.06	585.83	00:00:02:20		Fixation
2159403788	SMP	1	592.79	584.51	00:00:02:21		Fixation
2159437011	SMP	1	593.80	595.84	00:00:02:21		Saccade
2159470490	SMP	1	606.19	605.34	00:00:02:23		Saccade
2159503994	SMP	1	606.95	601.79	00:00:02:23		Fixation
2159536805	SMP	1	613.16	599.19	00:00:03:00		Fixation
2159570784	SMP	1	617.40	595.14	00:00:03:01		Fixation
2159603312	SMP	1	618.98	594.70	00:00:03:02		Saccade
2159636637	SMP	1	654.43	602.01	00:00:03:02		Saccade
2159670362	SMP	1	650.81	601.30	00:00:03:03		Fixation
2159703369	SMP	1	651.26	600.85	00:00:03:04		Fixation
2159736466	SMP	1	650.12	602.35	00:00:03:05		Fixation
2159770168	SMP	1	646.59	600.99	00:00:03:05		Fixation
2159803227	SMP	1	643.95	599.69	00:00:03:06		Fixation
2159836308	SMP	1	642.34	601.97	00:00:03:06		Fixation
2159870167	SMP	1	637.42	600.43	00:00:03:07		Fixation
2159904327	SMP	1	634.75	600.51	00:00:03:08		Fixation
2159938437	SMP	1	634.43	599.49	00:00:03:09		Fixation
2159969396	SMP	1	634.00	598.91	00:00:03:10		Fixation
2160002913	SMP	1	666.90	660.73	00:00:03:11		Saccade
2160037147	SMP	1	681.77	732.25	00:00:03:12		Saccade
2160076379	SMP	1	684.90	728.79	00:00:03:13		Fixation
2160104804	SMP	1	687.80	726.95	00:00:03:13		Fixation
2160136015	SMP	1	692.44	723.27	00:00:03:14		Fixation
2160169424	SMP	1	693.92	721.37	00:00:03:15		Fixation
2160202559	SMP	1	695.47	719.47	00:00:03:16		Saccade
2160236400	SMP	1	661.09	722.08	00:00:03:17		Saccade
2160269294	SMP	1	660.82	719.17	00:00:03:17		Fixation
2160302385	SMP	1	662.12	716.18	00:00:03:18		Fixation
2160336486	SMP	1	663.93	712.20	00:00:03:19		Fixation
2160369011	SMP	1	683.49	714.43	00:00:03:20		Saccade
2160402347	SMP	1	749.49	726.49	00:00:03:21		Saccade
2160437704	SMP	1	747.02	721.88	00:00:03:22		Fixation
2160469519	SMP	1	745.91	712.56	00:00:03:22		Fixation
2160502553	SMP	1	744.18	704.97	00:00:03:23		Fixation
2160536379	SMP	1	740.72	701.82	00:00:04:00		Blink
2160568609	SMP	1	694.68	812.63	00:00:04:01		Blink
2160602094	SMP	1	703.95	817.75	00:00:04:01		Blink
2160634874	SMP	1	702.49	812.28	00:00:04:02		Blink
2160668423	SMP	1	698.99	810.07	00:00:04:02		Blink
2160701488	SMP	1	0.00	0.00	00:00:04:03		Blink
2160738572	SMP	1	0.00	0.00	00:00:04:05		Blink
2160768878	SMP	1	0.00	0.00	00:00:04:06		Blink
2160801293	SMP	1	651.34	715.40	00:00:04:06		Blink
2160834951	SMP	1	676.49	875.20	00:00:04:07		Blink
2160867930	SMP	1	664.86	852.38	00:00:04:08		Blink
2160901354	SMP	1	667.88	834.89	00:00:04:09		Blink
2160934404	SMP	1	665.85	830.78	00:00:04:10		Blink
2160967626	SMP	1	664.95	827.73	00:00:04:10		Fixation
2161000853	SMP	1	663.74	825.74	00:00:04:11		Fixation
2161034027	SMP	1	661.80	822.07	00:00:04:12		Fixation
2161067686	SMP	1	629.36	859.84	00:00:04:13		Fixation
2161101110	SMP	1	626.20	861.26	00:00:04:13		Fixation
2161134287	SMP	1	623.03	856.75	00:00:04:14		Fixation
2161168005	SMP	1	619.45	855.45	00:00:04:15		Fixation
2161201345	SMP	1	615.32	852.43	00:00:04:16		Fixation
2161233805	SMP	1	614.27	850.00	00:00:04:17		Fixation
2161267255	SMP	1	612.68	846.16	00:00:04:18		Fixation
2161301132	SMP	1	610.27	841.78	00:00:04:18		Fixation
2161333724	SMP	1	616.90	843.31	00:00:04:19		Saccade
2161366907	SMP	1	672.66	839.45	00:00:04:20		Saccade
2161400135	SMP	1	671.38	837.61	00:00:04:21		Fixation
2161433590	SMP	1	668.13	836.12	00:00:04:21		Fixation
2161466792	SMP	1	666.78	831.10	00:00:04:22		Fixation
2161500331	SMP	1	666.49	830.09	00:00:04:22		Fixation
2161533416	SMP	1	666.71	829.38	00:00:04:23		Fixation
2161567049	SMP	1	668.06	828.70	00:00:05:00		Fixation
2161607248	SMP	1	680.07	828.20	00:00:05:01		Saccade
2161635660	SMP	1	710.10	824.15	00:00:05:02		Saccade
2161666672	SMP	1	709.74	821.61	00:00:05:03		Fixation
2161701894	SMP	1	709.37	821.95	00:00:05:04		Fixation
2161736686	SMP	1	711.46	820.96	00:00:05:05		Fixation
2161767330	SMP	1	711.81	820.36	00:00:05:06		Fixation
2161800102	SMP	1	711.57	820.30	00:00:05:06		Fixation
2161866032	SMP	1	704.23	823.03	00:00:05:08		Fixation
2161899491	SMP	1	703.79	820.78	00:00:05:09		Fixation
2161934027	SMP	1	704.32	821.63	00:00:05:09		Saccade
2161966756	SMP	1	644.62	824.92	00:00:05:10		Saccade
2161999725	SMP	1	599.89	830.98	00:00:05:11		Fixation
2162032585	SMP	1	601.35	828.78	00:00:05:12		Fixation
2162066140	SMP	1	601.49	825.90	00:00:05:13		Fixation
2162099548	SMP	1	602.19	826.97	00:00:05:14		Fixation
2162133472	SMP	1	601.37	825.32	00:00:05:14		Fixation
2162166557	SMP	1	602.37	825.87	00:00:05:15		Fixation
2162199271	SMP	1	602.78	822.77	00:00:05:16		Fixation
2162232095	SMP	1	604.30	824.80	00:00:05:17		Fixation
2162265456	SMP	1	607.45	819.62	00:00:05:18		Fixation
2162299270	SMP	1	608.52	820.90	00:00:05:18		Fixation
2162331789	SMP	1	610.13	820.81	00:00:05:18		Fixation
2162365521	SMP	1	611.29	819.92	00:00:05:19		Fixation
2162398790	SMP	1	614.31	820.25	00:00:05:20		Fixation
2162432112	SMP	1	574.97	824.98	00:00:05:21		Saccade
2162465229	SMP	1	500.65	830.61	00:00:05:22		Saccade
2162498504	SMP	1	504.79	828.61	00:00:05:23		Saccade
2162532174	SMP	1	509.68	828.52	00:00:06:00		Fixation
2162564939	SMP	1	511.88	828.64	00:00:06:01		Fixation
2162598342	SMP	1	514.67	828.97	00:00:06:02		Fixation
2162631819	SMP	1	510.45	826.67	00:00:06:02		Saccade
2162664735	SMP	1	442.12	774.50	00:00:06:03		Saccade
2162698171	SMP	1	447.13	773.31	00:00:06:04		Fixation
2162731461	SMP	1	451.44	775.67	00:00:06:05		Fixation
2162764437	SMP	1	456.23	775.50	00:00:06:05		Fixation
2162797942	SMP	1	461.47	776.43	00:00:06:06		Fixation
2162831690	SMP	1	468.51	776.72	00:00:06:07		Saccade
2162865050	SMP	1	487.23	747.48	00:00:06:08		Saccade
2162897920	SMP	1	522.58	661.80	00:00:06:09		Saccade
2162930932	SMP	1	525.15	661.01	00:00:06:09		Fixation
2162963959	SMP	1	529.92	659.87	00:00:06:10		Fixation
2162997694	SMP	1	536.05	656.44	00:00:06:11		Fixation
2163030794	SMP	1	540.64	656.96	00:00:06:12		Saccade
2163063932	SMP	1	502.81	628.33	00:00:06:13		Saccade
2163097219	SMP	1	500.92	623.38	00:00:06:13		Fixation
2163130553	SMP	1	505.22	621.69	00:00:06:14		Fixation
2163163901	SMP	1	509.73	622.08	00:00:06:14		Fixation
2163197014	SMP	1	512.49	619.19	00:00:06:15		Fixation
2163230605	SMP	1	516.21	618.52	00:00:06:16		Fixation
2163264154	SMP	1	518.52	619.91	00:00:06:17		Fixation
2163297427	SMP	1	520.56	619.76	00:00:06:18		Fixation
2163330561	SMP	1	524.92	635.36	00:00:06:19		Saccade
2163363879	SMP	1	518.51	772.81	00:00:06:20		Saccade
2163397137	SMP	1	523.40	778.56	00:00:06:21		Fixation
2163430085	SMP	1	526.59	773.58	00:00:06:21		Fixation
2163463940	SMP	1	529.64	772.09	00:00:06:22		Fixation
2163496973	SMP	1	514.89	779.96	00:00:06:23		Saccade
2163531477	SMP	1	439.28	837.40	00:00:07:00		Saccade
2163563151	SMP	1	447.43	832.04	00:00:07:01		Fixation
2163596679	SMP	1	450.46	831.16	00:00:07:01		Fixation
2163629697	SMP	1	451.45	828.61	00:00:07:02		Fixation
2163663151	SMP	1	453.25	827.87	00:00:07:03		Fixation
2163696222	SMP	1	455.07	827.03	00:00:07:04		Fixation
2163730067	SMP	1	456.02	825.96	00:00:07:05		Saccade
2163762626	SMP	1	486.20	828.38	00:00:07:05		Saccade
2163796076	SMP	1	490.29	825.57	00:00:07:06		Fixation
2163829478	SMP	1	490.43	824.98	00:00:07:07		Fixation
2163863255	SMP	1	491.83	823.11	00:00:07:08		Fixation
2163895912	SMP	1	491.42	823.50	00:00:07:09		Saccade
2163929223	SMP	1	540.82	766.14	00:00:07:09		Saccade
2163962440	SMP	1	550.15	758.91	00:00:07:10		Fixation
2163995894	SMP	1	550.08	757.26	00:00:07:10		Fixation
2164029115	SMP	1	551.60	756.24	00:00:07:11		Fixation
2164062480	SMP	1	552.73	753.63	00:00:07:12		Fixation
2164095715	SMP	1	551.99	753.00	00:00:07:13		Fixation
2164129043	SMP	1	552.08	753.41	00:00:07:14		Fixation
2164162109	SMP	1	554.18	753.85	00:00:07:15		Saccade
2164195239	SMP	1	498.56	797.37	00:00:07:16		Saccade
2164228686	SMP	1	481.35	823.05	00:00:07:16		Fixation
2164261839	SMP	1	483.59	819.29	00:00:07:17		Fixation
2164295319	SMP	1	483.89	816.97	00:00:07:18		Fixation
2164329143	SMP	1	483.41	813.30	00:00:07:19		Fixation
2164361824	SMP	1	484.36	812.53	00:00:07:20		Fixation
2164394959	SMP	1	484.58	809.20	00:00:07:21		Saccade
2164428439	SMP	1	478.99	816.04	00:00:07:21		Saccade
2164461764	SMP	1	480.55	818.60	00:00:07:22		Fixation
2164495144	SMP	1	480.97	814.91	00:00:07:23		Fixation
2164528065	SMP	1	483.71	811.16	00:00:08:00		Saccade
2164561800	SMP	1	484.05	802.71	00:00:08:00		Saccade
2164594526	SMP	1	482.80	804.25	00:00:08:01		Fixation
2164627905	SMP	1	481.34	807.30	00:00:08:02		Fixation
2164661280	SMP	1	483.50	798.76	00:00:08:03		Fixation
2164695477	SMP	1	484.16	791.64	00:00:08:04		Fixation
2164728973	SMP	1	486.06	782.84	00:00:08:05		Fixation
2164762443	SMP	1	487.61	778.63	00:00:08:05		Fixation
2164795263	SMP	1	481.33	766.67	00:00:08:06		Fixation
2164827672	SMP	1	474.12	748.47	00:00:08:06		Blink
2164860967	SMP	1	474.34	743.24	00:00:08:07		Blink
2164894331	SMP	1	480.04	737.00	00:00:08:08		Blink
2164928908	SMP	1	491.54	745.00	00:00:08:09		Blink
2164964303	SMP	1	0.00	0.00	00:00:08:10		Blink
2164993861	SMP	1	0.00	0.00	00:00:08:11		Blink
2165027568	SMP	1	-473.96	2142.06	00:00:08:12		Blink
2165060875	SMP	1	496.54	713.15	00:00:08:12		Blink
2165094598	SMP	1	500.97	713.25	00:00:08:13		Blink
2165127586	SMP	1	505.36	713.46	00:00:08:14		Blink
2165161206	SMP	1	506.09	713.24	00:00:08:15		Blink
2165193718	SMP	1	505.80	713.22	00:00:08:16		Blink
2165227297	SMP	1	505.25	716.02	00:00:08:16		Saccade
2165260322	SMP	1	504.31	698.95	00:00:08:17		Saccade
2165293477	SMP	1	503.81	702.82	00:00:08:18		Fixation
2165327309	SMP	1	501.68	703.95	00:00:08:19		Fixation
2165360208	SMP	1	501.45	707.00	00:00:08:20		Fixation
2165393283	SMP	1	501.50	711.94	00:00:08:20		Fixation
2165426352	SMP	1	504.67	715.88	00:00:08:21		Fixation
2165460593	SMP	1	504.29	720.72	00:00:08:22		Fixation
2165493411	SMP	1	505.90	725.85	00:00:08:23		Fixation
2165526539	SMP	1	507.97	729.49	00:00:09:00		Fixation
2165559670	SMP	1	544.70	736.98	00:00:09:00		Saccade
2165593094	SMP	1	709.62	728.16	00:00:09:01		Saccade
2165626613	SMP	1	683.98	736.32	00:00:09:02		Fixation
2165659543	SMP	1	680.77	736.29	00:00:09:02		Fixation
2165693078	SMP	1	671.59	738.21	00:00:09:03		Fixation
2165726137	SMP	1	658.91	739.61	00:00:09:04		Fixation
2165759467	SMP	1	648.42	743.84	00:00:09:05		Saccade
2165792670	SMP	1	635.08	750.69	00:00:09:06		Saccade
2165826981	SMP	1	625.52	753.55	00:00:09:07		Saccade
2165860100	SMP	1	619.02	754.63	00:00:09:08		Fixation
2165895506	SMP	1	615.76	755.00	00:00:09:08		Fixation
2165926492	SMP	1	613.96	756.78	00:00:09:09		Fixation
2165959074	SMP	1	616.73	758.95	00:00:09:10		Fixation
2165993325	SMP	1	618.78	759.50	00:00:09:11		Fixation
2166027724	SMP	1	620.95	759.51	00:00:09:12		Fixation
2166059297	SMP	1	623.05	759.06	00:00:09:13		Fixation
2166092701	SMP	1	624.07	758.85	00:00:09:13		Fixation
2166125418	SMP	1	624.13	757.66	00:00:09:14		Fixation
2166158691	SMP	1	624.27	757.30	00:00:09:15		Fixation
2166191917	SMP	1	624.48	758.91	00:00:09:16		Fixation
2166225473	SMP	1	625.18	762.08	00:00:09:16		Fixation
2166258348	SMP	1	626.23	768.57	00:00:09:17		Fixation
2166291716	SMP	1	627.29	775.10	00:00:09:18		Fixation
2166326033	SMP	1	629.90	781.66	00:00:09:19		Saccade
2166358195	SMP	1	603.26	782.18	00:00:09:20		Saccade
2166391445	SMP	1	550.85	753.20	00:00:09:20		Saccade
2166424834	SMP	1	552.54	762.33	00:00:09:21		Fixation
2166458172	SMP	1	556.29	771.97	00:00:09:22		Fixation
2166491832	SMP	1	597.07	766.90	00:00:09:22		Saccade
2166524616	SMP	1	808.94	649.40	00:00:09:23		Saccade
2166557957	SMP	1	813.85	586.37	00:00:10:00		Fixation
2166591157	SMP	1	799.13	604.05	00:00:10:01		Fixation
2166624633	SMP	1	787.95	613.57	00:00:10:02		Fixation
2166658527	SMP	1	776.88	623.18	00:00:10:03		Fixation
2166691033	SMP	1	762.63	629.77	00:00:10:04		Fixation
2166724876	SMP	1	824.91	570.16	00:00:10:04		Fixation
2166757836	SMP	1	893.48	449.95	00:00:10:05		Blink
2166790791	SMP	1	863.83	476.74	00:00:10:06		Blink
2166824268	SMP	1	860.25	480.33	00:00:10:07		Blink
2166859452	SMP	1	843.72	519.77	00:00:10:08		Blink
2166890623	SMP	1	0.00	0.00	00:00:10:08		Blink
2166924226	SMP	1	0.00	0.00	00:00:10:09		Blink
2166957649	SMP	1	890.11	342.39	00:00:10:10		Blink
2166990767	SMP	1	800.45	497.09	00:00:10:11		Blink
2167023763	SMP	1	789.81	507.02	00:00:10:12		Blink
2167056972	SMP	1	780.90	515.69	00:00:10:12		Blink
2167090264	SMP	1	777.10	525.36	00:00:10:13		Blink
2167123703	SMP	1	787.39	516.24	00:00:10:14		Saccade
2167156841	SMP	1	804.05	489.65	00:00:10:15		Saccade
2167190118	SMP	1	801.06	491.64	00:00:10:16		Fixation
2167224490	SMP	1	797.90	498.23	00:00:10:16		Fixation
2167256628	SMP	1	796.80	504.33	00:00:10:17		Fixation
2167290077	SMP	1	797.09	506.00	00:00:10:18		Fixation
2167323352	SMP	1	798.02	506.82	00:00:10:18		Saccade
2167356350	SMP	1	793.23	515.47	00:00:10:19		Saccade
2167389735	SMP	1	792.25	514.25	00:00:10:20		Saccade
2167423362	SMP	1	791.91	516.71	00:00:10:21		Fixation
2167456404	SMP	1	792.72	517.52	00:00:10:22		Fixation
2167490421	SMP	1	790.93	517.75	00:00:10:23		Fixation
2167523949	SMP	1	792.16	517.81	00:00:11:00		Fixation
2167557008	SMP	1	788.76	521.02	00:00:11:00		Saccade
2167589691	SMP	1	785.80	548.06	00:00:11:01		Saccade
2167623019	SMP	1	786.21	547.93	00:00:11:02		Fixation
2167655887	SMP	1	785.58	547.36	00:00:11:03		Fixation
2167689119	SMP	1	788.77	548.17	00:00:11:03		Fixation
2167722503	SMP	1	790.69	545.34	00:00:11:04		Fixation
2167755905	SMP	1	787.95	546.36	00:00:11:05		Fixation
2167789171	SMP	1	776.89	536.34	00:00:11:06		Saccade
2167822600	SMP	1	767.07	516.34	00:00:11:07		Saccade
2167856371	SMP	1	768.35	515.54	00:00:11:08		Fixation
2167889101	SMP	1	767.16	513.54	00:00:11:08		Fixation
2167922006	SMP	1	766.60	515.56	00:00:11:09		Fixation
2167955632	SMP	1	766.24	515.58	00:00:11:10		Fixation
2167988581	SMP	1	768.78	516.68	00:00:11:11		Fixation
2168022104	SMP	1	760.22	519.82	00:00:11:11		Saccade
2168055366	SMP	1	750.54	529.36	00:00:11:12		Saccade
2168088975	SMP	1	751.08	529.49	00:00:11:13		Fixation
2168121959	SMP	1	751.52	528.53	00:00:11:14		Fixation
2168155168	SMP	1	751.35	528.61	00:00:11:14		Fixation
2168188281	SMP	1	750.75	529.46	00:00:11:15		Saccade
2168221645	SMP	1	775.63	544.03	00:00:11:16		Saccade
2168255762	SMP	1	790.27	565.37	00:00:11:17		Fixation
2168288902	SMP	1	789.26	563.22	00:00:11:18		Fixation
2168321417	SMP	1	788.25	564.18	00:00:11:19		Fixation
2168355015	SMP	1	788.64	561.91	00:00:11:19		Fixation
2168388113	SMP	1	790.07	563.57	00:00:11:20		Fixation
2168421424	SMP	1	787.84	565.62	00:00:11:21		Saccade
2168454706	SMP	1	777.40	556.14	00:00:11:22		Saccade
2168487884	SMP	1	769.73	530.78	00:00:11:23		Saccade
2168521207	SMP	1	771.19	534.33	00:00:11:23		Fixation
2168554405	SMP	1	769.45	533.05	00:00:12:00		Fixation
2168589009	SMP	1	771.79	533.81	00:00:12:00		Fixation
2168621036	SMP	1	771.38	534.24	00:00:12:02		Fixation
2168654300	SMP	1	773.63	534.09	00:00:12:02		Fixation
2168687859	SMP	1	773.02	532.51	00:00:12:04		Fixation
2168721275	SMP	1	771.19	533.41	00:00:12:05		Fixation
2168755757	SMP	1	775.00	547.53	00:00:12:05		Saccade
2168787511	SMP	1	775.67	576.82	00:00:12:06		Saccade
2168821204	SMP	1	777.02	573.72	00:00:12:07		Fixation
2168854158	SMP	1	776.19	571.23	00:00:12:07		Fixation
2168887178	SMP	1	776.90	571.84	00:00:12:08		Fixation
2168921129	SMP	1	776.79	570.31	00:00:12:09		Fixation
2168953757	SMP	1	777.40	571.95	00:00:12:10		Fixation
2168987130	SMP	1	776.08	575.03	00:00:12:10		Fixation
2169020791	SMP	1	776.58	575.13	00:00:12:11		Fixation
2169054410	SMP	1	776.94	575.85	00:00:12:12		Fixation
2169087300	SMP	1	775.84	576.78	00:00:12:13		Fixation
2169120591	SMP	1	775.97	578.99	00:00:12:14		Fixation
2169153689	SMP	1	774.40	581.35	00:00:12:15		Fixation
2169186822	SMP	1	770.86	585.51	00:00:12:15		Fixation
2169220062	SMP	1	766.58	587.49	00:00:12:16		Fixation
2169254454	SMP	1	761.40	592.57	00:00:12:17		Saccade
2169286491	SMP	1	753.85	593.33	00:00:12:18		Saccade
2169320063	SMP	1	753.51	562.21	00:00:12:19		Saccade
2169353488	SMP	1	750.73	565.54	00:00:12:19		Fixation
2169386522	SMP	1	751.64	568.33	00:00:12:20		Fixation
2169420236	SMP	1	753.90	573.54	00:00:12:21		Fixation
2169452830	SMP	1	755.51	573.62	00:00:12:22		Fixation
2169486399	SMP	1	756.39	571.65	00:00:12:23		Fixation
2169519769	SMP	1	757.21	567.77	00:00:13:00		Saccade
2169552714	SMP	1	756.23	555.66	00:00:13:00		Saccade
2169585944	SMP	1	759.27	544.46	00:00:13:01		Saccade
2169619247	SMP	1	773.32	533.82	00:00:13:02		Fixation
2169652687	SMP	1	772.02	519.63	00:00:13:03		Fixation
2169685758	SMP	1	772.22	507.14	00:00:13:04		Fixation
2169719715	SMP	1	768.59	496.70	00:00:13:04		Fixation
2169752128	SMP	1	760.05	493.20	00:00:13:05		Fixation
2169785515	SMP	1	753.35	491.65	00:00:13:06		Fixation
2169819468	SMP	1	755.36	497.55	00:00:13:06		Fixation
2169851961	SMP	1	770.81	503.13	00:00:13:07		Blink
2169885876	SMP	1	772.74	499.69	00:00:13:08		Blink
2169919383	SMP	1	776.29	497.97	00:00:13:09		Blink
2169951948	SMP	1	764.41	517.36	00:00:13:10		Blink
2169985906	SMP	1	-1347.22	2107.98	00:00:13:11		Blink
2170019983	SMP	1	0.00	0.00	00:00:13:11		Blink
2170051790	SMP	1	721.09	425.85	00:00:13:12		Blink
2170085096	SMP	1	716.28	406.67	00:00:13:13		Blink
2170118810	SMP	1	715.80	402.05	00:00:13:14		Blink
2170152508	SMP	1	720.67	399.19	00:00:13:15		Blink
2170185236	SMP	1	719.12	399.60	00:00:13:15		Fixation
2170218216	SMP	1	717.51	401.39	00:00:13:16		Fixation
2170251679	SMP	1	718.09	400.91	00:00:13:17		Fixation
2170284688	SMP	1	715.96	400.50	00:00:13:18		Fixation
2170317927	SMP	1	715.48	402.78	00:00:13:18		Saccade
2170351634	SMP	1	677.01	419.00	00:00:13:20		Saccade
2170384946	SMP	1	673.42	424.83	00:00:13:20		Saccade
2170418269	SMP	1	669.35	433.46	00:00:13:21		Fixation
2170451716	SMP	1	672.45	436.24	00:00:13:22		Fixation
2170484376	SMP	1	675.33	439.42	00:00:13:23		Fixation
2170518370	SMP	1	678.09	445.67	00:00:13:23		Fixation
2170550954	SMP	1	681.17	444.55	00:00:14:00		Fixation
2170584384	SMP	1	683.66	441.80	00:00:14:01		Fixation
2170617516	SMP	1	678.73	443.70	00:00:14:02		Fixation
2170650629	SMP	1	681.26	435.85	00:00:14:02		Saccade
2170684264	SMP	1	713.26	435.93	00:00:14:03		Saccade
2170717642	SMP	1	715.42	436.96	00:00:14:04		Saccade
2170750601	SMP	1	720.31	437.35	00:00:14:05		Fixation
2170783770	SMP	1	721.92	436.96	00:00:14:06		Fixation
2170817385	SMP	1	724.01	436.13	00:00:14:07		Fixation
