1.205509e+09,597.09,599.24
1.205544e+09,593.57,597.22
1.20561e+09,597.58,600.94
1.205643e+09,599.43,604.05
1.205677e+09,599.39,609.73
1.205709e+09,655.05,659.58
1.205742e+09,799.65,806.17
1.205776e+09,788.36,805.94
1.205809e+09,789.39,808.28
1.205842e+09,791.54,808.32
1.205876e+09,792.87,807.44
1.205909e+09,794.23,802.11
1.205942e+09,795.62,793.38
1.205976e+09,795.21,787.44
1.206008e+09,795.47,784.33
1.206042e+09,796.71,783.68
1.206076e+09,797.79,787.33
1.206108e+09,799.38,790.02
1.206142e+09,800.23,792.34
1.206175e+09,801.89,793.03
1.206208e+09,804.13,790.56
1.206242e+09,792.03,789.13
1.206275e+09,0,0
1.206308e+09,0,0
1.206341e+09,815.06,752.27
1.206375e+09,801.71,726
1.206408e+09,793.09,724.71
1.206441e+09,782.89,721.71
1.206474e+09,767.47,719.19
1.206509e+09,750.29,723.51
1.206541e+09,735.69,730.41
1.206574e+09,724.13,736.83
1.206608e+09,716.44,740.09
1.206641e+09,682.05,722.57
1.206674e+09,655.62,687.95
1.206708e+09,653.06,686.26
1.206741e+09,651.11,680.5
1.206774e+09,627.17,590.61
1.206807e+09,625.56,591.53
1.206841e+09,623.51,594.08
1.206874e+09,617.71,598.19
1.206907e+09,609.46,606.5
1.20694e+09,712.14,666.79
1.206974e+09,695.39,675.85
1.207007e+09,670.24,685.16
1.207041e+09,651,694.77
1.207073e+09,637.26,700.93
1.207107e+09,632.83,701.21
1.20714e+09,591.5,703.48
1.207173e+09,582.53,696.68
1.207207e+09,592.34,688.78
1.20724e+09,601.46,684.88
1.207274e+09,607.22,682.92
1.207306e+09,609.47,680.47
1.20734e+09,607.22,682.26
1.207373e+09,592.16,670.59
1.207406e+09,591.19,670.63
1.207439e+09,590.33,668.79
1.207477e+09,594.47,664.88
1.207507e+09,1202.15,918.82
1.207539e+09,0,0
1.207574e+09,0,0
1.20764e+09,616.09,748.9
1.207673e+09,624.78,720.76
1.207705e+09,628.37,725.23
1.207739e+09,633.08,725.17
1.207772e+09,632.78,726.13
1.207806e+09,639.63,737.53
1.207839e+09,689.79,893.45
1.207873e+09,686.04,894.95
1.207905e+09,687.4,892.9
1.207939e+09,689.75,890.03
1.207972e+09,801.78,907.38
1.208005e+09,1031.86,903.03
1.208039e+09,1024.34,901.03
1.208071e+09,1019.75,896.48
1.208105e+09,1014.18,892.05
1.208139e+09,1010.73,890.48
1.208173e+09,1004.33,890.03
1.208205e+09,1000.85,889.52
